AmId	HHKey	CustNum
5297	23929	201463
5298	22642	201474
5299	12175	201482
5300	14573	201501
5301	22476	201503
5302	11341	201514
5303	23036	201516
5304	9474	201523
5305	23470	201524
5306	10728	201525
5307	24034	201536
5308	23522	201547
5309	11017	201549
5310	18206	201550
5311	1293	201563
5312	19597	201566
5313	13974	201568
5314	24040	201570
5315	15251	201571
5316	14948	201575
5317	1957	201576
5318	15946	201580
5319	10691	201585
5321	19634	201589
5322	13236	201600
5323	22996	201601
5324	8237	201611
5325	17190	201619
5326	5944	201629
5327	19149	201635
5328	22310	201646
5329	11382	201647
5330	6197	201651
5331	3682	201654
5332	23313	201661
5333	2425	201666
5335	21588	201669
5337	22896	201686
5338	1785	201698
5339	2248	201711
5340	4704	201733
5341	6286	201734
5343	16622	201757
5344	14143	201760
5345	173	201761
5346	1595	201774
5347	55	201776
5348	21511	201780
5350	16231	201794
5351	3952	201800
5352	6952	201802
5353	16257	201806
5354	21165	201807
5355	23943	201811
5356	6620	201813
5357	3220	201830
5358	4138	201832
5359	22094	201833
5360	14644	201841
5361	10746	201843
5362	22342	201855
5363	1138	201857
5364	7671	201859
5365	8378	201871
5366	18486	201872
5367	13974	201877
5368	18537	201879
5369	15026	201885
5370	23856	201892
5371	21968	201895
5372	13880	201919
5373	13108	201925
5374	7606	201927
5375	18414	201928
5376	1040	201929
5377	18725	201930
5378	17658	201942
5379	544	201943
5381	2435	201957
5382	21115	201958
5383	6065	201960
5384	17309	201961
5386	22117	201971
5387	16596	201975
5388	17250	201979
5389	5459	201981
5390	23708	201984
5391	18332	201989
5392	23794	201991
5393	1405	201998
5394	55	202009
5395	4461	202010
5396	1978	202011
5397	6841	202017
5398	11933	202022
5399	13205	202027
5400	9062	202030
5401	12485	202034
5403	13702	202048
5404	2059	202055
5405	17565	202061
5406	867	202062
5408	7129	202064
5409	17422	202073
5411	5541	202077
5412	17505	202084
5413	1055	202087
5414	9606	202090
5415	24339	202091
5416	13333	202096
5417	14693	202097
5418	17498	202099
5419	8480	202102
5420	4222	202107
5421	23326	202108
5422	18558	202115
5423	3038	202117
5425	18313	202125
5426	20479	202143
5428	4266	202152
5429	4266	202153
5430	21156	202155
5431	8502	202156
5432	20471	202169
5433	13020	202173
5434	17198	202174
5435	23731	202178
5436	14047	202181
5437	4612	202189
5438	22225	202194
5439	12402	202200
5440	22284	202204
5441	10224	202205
5444	20619	202224
5445	9042	202228
5446	16983	202234
5447	15945	202241
5448	1476	202245
5449	3746	202249
5452	13756	202256
5453	2529	202258
5454	9245	202286
5455	17251	202288
5456	14428	202303
5457	6885	202314
5458	1074	202315
5459	1446	202317
5460	2605	202319
5461	6609	202321
5462	9400	202331
5463	20480	202332
5464	9136	202342
5466	5766	202344
5467	23002	202346
5468	10060	202352
5469	24238	202354
5470	16256	202361
5471	5516	202362
5472	21621	202367
5474	1007	202371
5475	6805	202381
5476	6420	202387
5477	24214	202391
5478	14274	202410
5479	23695	202413
5480	8808	202414
5481	8773	202417
5482	8509	202419
5483	3740	202421
5484	16256	202423
5486	23617	202432
5487	4983	202433
5488	22169	202435
5489	6107	202437
5490	24380	202441
5491	21601	202456
5492	22528	202463
5494	2823	202472
5495	23711	202473
5496	19421	202481
5497	6599	202486
5498	22091	202491
5500	19313	202498
5501	5249	202501
5502	14671	202505
5503	9925	202516
5504	8002	202517
5505	18776	202519
5506	8741	202525
5507	11502	202526
5508	13238	202527
5509	9437	202541
5510	15247	202547
5511	23811	202551
5512	14692	202552
5513	17253	202553
5514	6743	202554
5516	19377	202560
5518	4640	202574
5519	15566	202584
5520	16937	202589
5521	15134	202596
5522	9197	202605
5524	19969	202613
5525	4527	202617
5526	7244	202625
5527	16712	202626
5528	11799	202628
5529	19760	202630
5530	17415	202634
5531	16188	202640
5532	15260	202644
5533	1003	202645
5534	8554	202647
5535	8829	202651
5536	15772	202663
5537	23490	202689
5538	10360	202692
5540	9164	202694
5541	14766	202696
5542	14137	202708
5543	8812	202710
5545	22304	202713
5546	4286	202714
5547	11277	202716
5548	8926	202724
5549	23453	202731
5550	22589	202733
5551	10480	202743
5552	20887	202744
5553	12011	202745
5554	17607	202746
5555	4863	202747
5556	17539	202751
5557	3946	202763
5558	1236	202764
5559	16507	202771
5560	3335	202772
5561	9782	202781
5562	22947	202783
5563	14911	202791
5564	7025	202793
5566	12057	202802
5567	19358	202809
5568	18472	202810
5569	21238	202811
5570	23571	202822
5571	13668	202824
5572	22230	202825
5573	20373	202826
5574	1858	202829
5575	11221	202844
5576	20236	202850
5577	2860	202851
5578	3182	202858
5579	23647	202868
5580	4599	202877
5581	9416	202880
5582	23188	202884
5583	23188	202885
5584	20798	202891
5585	9245	202897
5586	23139	202903
5587	17565	202908
5588	23864	202918
5589	23455	202920
5590	4490	202922
5591	11500	202923
5594	2191	202944
5595	16561	202954
5596	10645	202958
5597	23197	202963
5598	3635	202964
5599	289	202967
5600	4732	202973
5601	18810	202978
5602	21970	202989
5603	4162	202996
5604	21576	203002
5606	12680	203023
5607	13838	203029
5608	8582	203032
5609	25	203033
5610	13743	203034
5612	13401	203041
5613	7552	203043
5614	19074	203047
5615	2543	203051
5616	18958	203058
5617	1075	203059
5618	15326	203074
5620	5058	203082
5621	2007	203087
5622	14593	203092
5623	6007	203096
5624	23209	203099
5626	15775	203114
5627	8494	203118
5628	18355	203129
5629	16837	203133
5630	11459	203137
5631	10590	203141
5632	22176	203146
5633	34	203149
5634	2559	203150
5635	10991	203156
5636	3622	203158
5637	22315	203163
5638	10268	203171
5639	13318	203175
5640	12440	203176
5641	9893	203180
5642	8568	203183
5643	8978	203184
5644	13006	203192
5645	22866	203197
5646	12536	203198
5647	15121	20320
5649	15249	203204
5650	14631	203227
5651	23455	203233
5652	24173	203236
5653	24211	203238
5654	21020	203250
5655	18681	203253
5656	22428	203259
5657	18954	203260
5658	8035	203264
5659	12556	203265
5660	23455	203266
5661	7148	203269
5662	8175	203275
5663	22687	203280
5664	13351	203294
5665	2823	203300
5666	8319	203302
5667	23821	203303
5668	16136	203304
5669	8104	203305
5670	6371	203308
5671	19201	203315
5672	12478	203317
5673	18729	203329
5674	24359	203332
5675	23128	203333
5676	5585	203341
5677	18074	203347
5678	2929	203350
5680	19897	203354
5681	8490	203362
5682	19041	203379
5683	5898	203381
5684	17585	203382
5685	3225	203384
5686	24126	203385
5687	24124	203392
5688	518	203398
5689	21949	203399
5690	6131	203404
5691	23762	203405
5692	15945	203411
5693	11977	203413
5694	18290	203418
5695	13434	203419
5696	14716	203420
5697	9305	203425
5698	8148	203426
5699	313	203441
5700	10046	203444
5701	22757	203446
5702	21746	203452
5703	6847	203455
5704	15119	203467
5705	10605	203470
5706	21960	203475
5707	16108	203476
5708	9365	203478
5709	18202	203481
5710	23449	203494
5711	18847	203496
5712	1218	203515
5713	3279	203520
5714	6032	203535
5715	3506	20355
5716	3823	203555
5717	8741	203561
5718	22504	203575
5719	5016	203581
5721	22158	203590
5722	12000	203596
5724	12677	203614
5725	10170	203616
5726	7419	203617
5727	14817	203631
5728	16634	203632
5729	3748	203634
5730	1154	203637
5731	9139	203641
5732	9965	203649
5733	7306	203653
5735	13142	203663
5736	5655	203668
5737	9972	203672
5738	7570	203681
5739	9737	203694
5740	11935	203701
5741	18419	203706
5742	2292	203709
5743	4055	203710
5744	11060	203712
5745	9215	203714
5746	19069	203721
5747	5907	203728
5748	24059	203734
5749	9667	203736
5750	13920	203739
5751	23427	203740
5752	10458	203746
5753	14139	203749
5754	14305	203750
5755	6423	203754
5756	14275	203758
5758	4681	203765
5759	11762	203779
5760	23504	203783
5761	4669	203788
5762	19976	203789
5763	12338	203792
5764	6145	203794
5765	7165	203810
5766	13327	203815
5767	4620	203828
5768	7472	203846
5769	13523	203874
5770	17849	203878
5771	16643	203879
5772	21141	203896
5773	13886	203902
5774	22205	203907
5775	4278	203913
5776	17676	203914
5777	20308	203917
5778	12743	203918
5779	5933	203935
5780	10183	203943
5781	16501	203950
5782	14043	203953
5784	2033	203968
5785	18174	203971
5786	6905	203974
5787	21527	203975
5788	19723	203982
5789	10284	203987
5790	11867	203990
5791	24358	204004
5792	1347	204006
5793	17027	204007
5794	3890	204011
5795	1751	204012
5796	19428	204013
5797	5576	204016
5798	725	204018
5799	2114	204026
5800	21608	204027
5801	6918	204044
5802	20746	204046
5803	8306	204050
5804	14241	204051
5805	14723	204057
5806	4390	204079
5807	22316	204080
5808	19102	204082
5809	19245	204085
5810	22602	204088
5811	10501	204101
5812	4775	204116
5813	14811	204121
5814	3549	204125
5815	8830	204136
5816	23546	204138
5817	10171	204141
5818	8359	204145
5819	6006	204147
5820	1013	204148
5821	17568	204149
5823	4654	204158
5824	18298	204166
5825	5767	204176
5826	1462	204186
5827	23455	204193
5828	16844	204198
5829	14441	204201
5830	6386	204227
5831	9709	204228
5832	14893	204231
5834	14145	204241
5835	514	204247
5836	16522	204254
5837	5439	204259
5838	20485	204260
5839	24382	204267
5840	409	204274
5841	635	204275
5842	92	204289
5843	13093	204294
5844	13606	204295
5845	14880	204301
5846	19643	204314
5847	7386	204324
5848	13773	204340
5849	9885	204346
5850	10851	204359
5851	9646	204367
5852	24307	204370
5853	20096	204372
5854	2126	204374
5855	10389	204376
5857	15606	204388
5858	586	204389
5859	13180	204394
5860	12833	204395
5862	1106	204402
5863	13402	204403
5864	17579	204406
5865	4275	204409
5866	3842	204410
5867	14154	204411
5868	16665	204427
5869	3199	204432
5870	19878	204452
5871	8886	204457
5872	11373	204461
5873	6727	204467
5874	6624	204471
5876	416	204480
5877	3563	204498
5878	2161	204499
5879	13211	204505
5880	6949	204527
5881	8958	204529
5882	3371	204530
5883	11698	204531
5884	3427	204545
5885	11514	204546
5886	20257	204547
5887	6334	204548
5888	3371	204549
5889	4999	204561
5890	20152	204562
5891	1437	204564
5893	16679	20458
5894	14990	204591
5895	10537	204600
5896	9913	204635
5897	8857	204650
5898	5741	204660
5899	7537	204678
5900	15871	204696
5901	10819	204704
5902	12366	204712
5903	14358	204716
5904	11931	204717
5905	18460	204720
5906	9786	204721
5907	3030	204726
5908	5528	204729
5909	23082	204731
5910	16288	204736
5911	8507	204738
5913	20863	204743
5914	23464	204748
5915	18186	204750
5916	15831	204754
5917	22131	204764
5919	10974	204780
5920	22744	204800
5921	13804	204801
5922	18552	204809
5923	23455	204821
5924	5658	204836
5925	12999	204847
5926	4769	204849
5927	22426	204863
5928	17339	204872
5929	8605	204898
5930	5335	204899
5931	23778	204901
5932	7402	204904
5933	20413	204907
5934	10234	204909
5935	20255	204915
5936	12441	204919
5937	23328	204920
5938	906	204925
5940	1599	204939
5941	7515	204940
5943	3418	204957
5944	2089	204976
5945	11604	204981
5946	2579	204989
5947	16407	204996
5949	23336	205008
5950	24207	205012
5951	19451	205025
5952	19451	205027
5953	10860	205031
5954	18251	205032
5955	8141	205035
5956	9508	205037
5957	11684	205039
5958	15058	205040
5960	20598	205049
5961	22581	205050
5962	19509	205055
5963	22144	205059
5964	11451	205082
5965	14785	205092
5967	16517	205096
5968	154	205099
5969	11203	205100
5970	5008	205117
5971	2730	205118
5972	24259	205120
5973	638	205124
5974	22898	205129
5975	19664	205133
5976	11454	205135
5977	14296	20516
5978	14937	205160
5979	23956	205169
5980	3847	205174
5981	896	205177
5982	6565	205179
5983	16284	205186
5984	15352	205193
5985	7157	205196
5987	4108	205209
5988	9958	205220
5989	21906	205221
5990	9031	205222
5991	3190	205229
5992	14313	205234
5993	3420	205238
5994	2419	205241
5995	11262	205243
5996	17825	205249
5997	24217	205250
5998	18529	205264
5999	3623	205267
6000	20185	205284
6001	17685	205288
6002	6793	205297
6003	9358	205300
6004	17338	205303
6005	17977	205305
6006	23455	205311
6007	20944	205318
6008	1161	205322
6009	12943	205328
6010	10712	205332
6011	8588	205334
6012	12798	205335
6013	22782	205345
6014	23153	205348
6015	19158	205366
6016	11998	205367
6017	17488	205380
6018	18458	205396
6019	20951	205397
6020	6230	205398
6021	1316	205405
6022	11959	205407
6023	16332	205408
6024	20710	205421
6025	19665	205425
6026	14107	205426
6027	16697	205438
6028	11022	205443
6029	18912	205453
6030	16322	205455
6031	6049	205459
6032	21604	205463
6033	18949	205469
6034	18458	205471
6035	23334	205493
6036	21171	205500
6037	23075	205504
6038	11754	205509
6039	1973	205511
6040	23918	205515
6043	23455	205532
6044	12194	205540
6045	20638	205544
6046	20819	205552
6047	21429	205553
6048	8700	205555
6049	10838	205562
6051	3619	205572
6052	11103	205573
6053	19266	205574
6054	1235	205589
6055	8277	205599
6056	11944	205607
6057	16464	205608
6058	11728	205611
6059	19607	205612
6060	4577	205616
6061	6593	205625
6062	17672	205630
6066	17886	205635
6067	6373	205648
6068	18859	205652
6069	15378	205654
6070	23037	205656
6071	16646	205657
6072	14706	205670
6073	19686	205673
6075	22644	205679
6076	5011	205687
6077	22771	205688
6078	12741	205691
6079	8117	205715
6080	9718	205718
6081	4411	205719
6082	8430	205723
6083	21608	205750
6084	23135	205758
6085	16487	205761
6086	1430	205764
6087	13585	205767
6088	19279	205772
6089	6565	205777
6090	11623	205780
6091	16912	205785
6092	1610	205789
6093	3511	205791
6094	13088	205814
6095	13272	205825
6096	10952	205826
6097	8816	205828
6098	5547	205829
6099	12612	205831
6100	17966	205832
6101	20411	205839
6102	22920	205841
6103	17969	205842
6104	8194	205843
6105	13976	205844
6106	951	205849
6107	15482	205851
6108	23276	205855
6109	6551	205856
6110	10814	205857
6111	3503	205865
6112	19203	205870
6113	23612	205873
6114	10125	205882
6115	6818	205886
6116	17996	205902
6117	17538	205903
6118	5793	205909
6119	5384	205914
6120	22924	205922
6121	7007	205929
6122	17886	205931
6124	5329	205942
6125	2496	205949
6126	3796	205952
6127	6268	205972
6128	5521	205978
6130	4098	205987
6131	23117	205991
6133	19830	205995
6134	10848	205998
6135	13868	206011
6137	14214	206013
6138	16562	206028
6140	14951	206034
6141	23175	206037
6143	1605	206045
6145	20598	206054
6146	922	206058
6147	3234	206060
6148	11328	206061
6150	21173	206067
6151	19401	206068
6152	20201	206071
6153	15857	206075
6154	17105	206077
6155	7079	206110
6156	22683	206117
6157	17344	206118
6158	19796	206119
6159	23301	206120
6160	23455	206123
6162	1580	206130
6163	23681	206135
6164	9256	206140
6165	4151	206143
6166	7576	206149
6167	4151	206152
6168	8661	206154
6169	12510	206160
6170	1216	206162
6172	24181	206182
6174	16062	206200
6175	23600	206201
6176	18598	206205
6177	12454	206209
6178	23455	206213
6179	11584	206217
6180	4008	206219
6181	23584	206234
6183	19283	206236
6184	2989	206243
6185	12753	206244
6186	19993	206250
6187	23240	206260
6188	3876	206266
6189	14639	206267
6190	19792	206271
6191	3878	206278
6192	6830	206284
6193	4491	206291
6194	6440	206294
6195	3313	206296
6196	18628	206304
6197	11895	206317
6198	15070	206333
6199	7058	206337
6200	20164	206341
6201	15342	206347
6202	20221	206350
6204	16486	206355
6205	4345	206357
6206	14324	206361
6207	14029	206367
6208	1415	206376
6209	18134	206380
6210	15030	206381
6211	2035	206387
6212	14241	206392
6214	609	206400
6215	3017	206401
6216	20901	206403
6217	14985	206406
6218	8781	206410
6219	2789	206425
6220	5735	206435
6221	16273	206436
6222	8165	206441
6223	13414	206454
6224	7254	206457
6225	24336	206465
6226	10548	206467
6227	12579	206478
6228	23455	206483
6229	21386	206493
6230	11063	206507
6231	19572	206512
6232	17394	206518
6233	7433	206527
6234	10644	206535
6235	5732	206544
6237	22292	206546
6238	19464	206550
6239	10381	206552
6240	12857	206554
6241	9463	206565
6242	15466	206576
6244	1986	206590
6245	14301	206592
6246	332	206593
6247	5356	206603
6249	20978	206608
6251	23558	206615
6252	11244	206616
6253	20748	206621
6254	24153	206623
6255	19855	206624
6256	3438	206631
6258	3432	206634
6259	12945	206640
6260	17067	206643
6261	21653	206645
6264	41	206660
6265	11558	206662
6266	16861	206674
6267	6903	206679
6268	22264	206682
6269	18757	206697
6270	18181	206703
6271	15304	206706
6272	18232	206707
6273	19929	206709
6274	3264	206712
6275	12526	206714
6276	2886	206715
6277	11088	206719
6278	2269	206721
6279	17443	206732
6280	5313	206737
6281	18991	206741
6282	20143	206744
6283	18368	206747
6284	19182	206757
6285	9778	206758
6287	3983	206772
6290	4434	206788
6291	3374	206792
6292	20319	206793
6293	13533	206794
6294	15520	206796
6295	13227	206808
6296	18064	206809
6297	13533	206821
6298	20770	206824
6299	17722	206825
6300	5349	206827
6301	2128	206837
6304	20599	206845
6305	22217	206847
6306	22002	206854
6307	13566	206859
6308	16897	206863
6309	1538	206864
6310	8452	206865
6311	21254	206872
6312	10821	206874
6313	9518	206884
6314	4304	206893
6316	14426	206907
6317	14426	206908
6318	15902	206917
6319	9163	206918
6320	7804	206920
6321	15826	206922
6322	15826	206923
6323	12310	206926
6324	9375	206936
6325	17160	206940
6326	13958	206941
6327	9528	206944
6329	8401	206957
6330	10367	206959
6331	24283	20696
6332	9584	206961
6333	16719	206962
6334	14421	206964
6335	23438	206965
6336	12239	206970
6337	17033	206990
6338	12219	206993
6340	17703	206995
6341	21229	207018
6342	24311	207024
6343	18171	207035
6344	13558	207040
6345	774	207041
6346	13619	207046
6347	23833	207061
6349	12061	207072
6350	16719	207074
6351	7487	207078
6352	19120	207084
6353	14506	207085
6354	1347	207087
6355	9515	207104
6356	22430	207110
6357	11013	207111
6358	6381	207117
6359	22498	207119
6361	11825	207127
6363	2926	207132
6364	14220	207133
6365	17239	207135
6366	22481	207139
6367	19960	207140
6368	22083	207141
6369	16566	207145
6370	8694	207147
6371	10133	207149
6372	8072	207150
6373	3225	207159
6374	2797	207160
6375	11276	207168
6376	19960	207170
6377	2552	207176
6378	12985	207194
6379	2552	207197
6380	2552	207199
6382	2579	207210
6383	7284	207215
6384	15785	207220
6385	2709	207230
6386	16477	207239
6387	10299	207241
6388	3514	207244
6389	22630	207250
6391	11178	207257
6392	6722	207260
6393	20577	207261
6394	6343	207271
6395	8378	207273
6396	19654	207278
6397	20947	207282
