Ref,NUM_ACCTS,Deposit_Count,Deposit_Balance,Loan_Count,Loan_Balance,Nmc_count,Nmc_balance,Revenue,New,Yr10P,Tenure,Dormant,BillPay,DirectDeposit,Current,Gone,Total_Check,Total_MoneyMarket,Total_Savings,Total_CD,Total_Retirement,Total_Loan,Total_Equity,Total_AutoLoan,Total_Mortgage,Bal_Check,Bal_MoneyMarket,Bal_Savings,Bal_CD,Bal_Retirement,Bal_Loan,Bal_Equity,Bal_AutoLoan,Bal_Mortgage
2983,2,2,7.149,0,0.000,0,0.000,0.263,0,1,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.124,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
2984,2,1,0.025,1,41.176,1,41.176,0.174,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,41.176,0.000
2985,4,2,0.050,2,38.551,2,38.551,0.163,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0.000,0.000,0.050,0,0.000,0.000,0.000,38.551,0.000
2986,5,5,26.496,0,0.000,0,0.000,0.837,0,0,6,0,0,1,1,0,2,0,3,0,0,0,0,0,0,3.349,0.000,23.147,0,0.000,0.000,0.000,0.000,0.000
2987,6,6,0.528,0,0.000,0,0.000,0.207,0,1,16,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0.254,0.000,0.274,0,0.000,0.000,0.000,0.000,0.000
2988,3,2,0.999,1,83.156,1,83.156,3.014,0,1,13,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.878,0.000,0.120,0,0.000,0.000,83.156,0.000,0.000
2989,6,5,6.765,1,11.705,1,11.705,0.849,0,1,14,0,0,1,1,0,2,0,3,0,0,1,0,0,0,6.638,0.000,0.127,0,0.000,11.705,0.000,0.000,0.000
2990,2,1,0.025,1,13.309,1,13.309,0.057,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,13.309,0.000
2991,5,3,0.892,2,27.127,2,27.127,0.884,0,0,7,0,1,1,1,0,1,0,2,0,0,0,0,2,0,0.676,0.000,0.216,0,0.000,0.000,0.000,27.127,0.000
2992,2,1,0.025,1,6.194,1,6.194,0.027,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,6.194,0.000
2993,2,1,0.025,1,40.475,1,40.475,0.171,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,40.475,0.000
2994,2,2,0.771,0,0.000,0,0.000,0.115,0,1,26,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.746,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
2995,2,1,0.025,1,3.464,1,3.464,0.015,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.464,0.000
2996,2,2,0.172,0,0.000,0,0.000,0.101,0,1,21,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.147,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
2997,2,1,0.200,1,6.219,1,6.219,0.031,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.200,0,0.000,0.000,0.000,6.219,0.000
2998,2,1,0.025,1,2.074,1,2.074,0.013,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,2.074,0.000
2999,2,1,0.025,1,6.108,1,6.108,0.026,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,6.108,0.000
3000,2,1,0.025,1,3.221,1,3.221,0.030,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.221,0.000
3001,3,2,0.025,1,2.570,1,2.570,0.073,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,2.570,0.000
3002,2,1,0.025,1,3.294,1,3.294,0.014,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.294,0.000
3003,3,2,0.450,1,30.672,1,30.672,0.237,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.325,0.000,0.125,0,0.000,0.000,0.000,30.672,0.000
3004,2,1,0.420,1,4.704,1,4.704,0.053,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.420,0,0.000,0.000,0.000,4.704,0.000
3005,2,2,69.856,0,0.000,0,0.000,1.799,0,1,36,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.696,0.000,67.160,0,0.000,0.000,0.000,0.000,0.000
3006,2,1,0.025,1,23.396,1,23.396,0.099,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,23.396,0.000
3007,1,1,0.006,0,0.000,0,0.000,0.000,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.006,0,0.000,0.000,0.000,0.000,0.000
3008,2,2,0.228,0,0.000,0,0.000,0.103,0,1,12,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.183,0.000,0.044,0,0.000,0.000,0.000,0.000,0.000
3009,2,1,0.025,1,3.595,1,3.595,0.033,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.595,0.000
3010,3,2,1.091,1,11.680,1,11.680,0.172,0,0,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1.066,0.000,0.025,0,0.000,0.000,0.000,11.680,0.000
3011,2,2,175.737,0,0.000,0,0.000,4.383,0,1,31,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.353,0.000,173.384,0,0.000,0.000,0.000,0.000,0.000
3012,4,2,0.514,2,10.000,2,10.000,0.533,0,0,3,0,1,1,1,0,1,0,1,0,0,2,0,0,0,0.489,0.000,0.025,0,0.000,10.000,0.000,0.000,0.000
3013,1,1,1.097,0,0.000,0,0.000,0.025,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,1.097,0,0.000,0.000,0.000,0.000,0.000
3014,2,2,3.596,0,0.000,0,0.000,0.181,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3.504,0.000,0.092,0,0.000,0.000,0.000,0.000,0.000
3015,2,2,6.038,0,0.000,0,0.000,0.237,0,1,27,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.872,0.000,0.166,0,0.000,0.000,0.000,0.000,0.000
3016,2,2,0.453,0,0.000,0,0.000,0.108,0,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.273,0.000,0.180,0,0.000,0.000,0.000,0.000,0.000
3017,3,3,1.085,0,0.000,0,0.000,0.123,0,1,14,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0.379,0.000,0.707,0,0.000,0.000,0.000,0.000,0.000
3018,1,1,0.015,0,0.000,0,0.000,0.000,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.015,0,0.000,0.000,0.000,0.000,0.000
3019,1,0,0.000,1,0.519,1,0.519,0.074,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0,0.000,0.519,0.000,0.000,0.000
3020,3,2,30.045,1,1.692,1,1.692,0.748,0,0,10,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0.000,0.000,30.045,0,0.000,0.000,0.000,1.692,0.000
3021,4,3,0.222,1,30.687,1,30.687,0.231,0,0,4,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0.128,0.000,0.094,0,0.000,0.000,0.000,30.687,0.000
3022,2,2,0.136,0,0.000,0,0.000,0.100,0,0,6,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.111,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3023,3,2,0.165,1,33.274,1,33.274,0.143,0,0,6,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0.000,0.000,0.165,0,0.000,0.000,0.000,33.274,0.000
3024,1,1,11.188,0,0.000,0,0.000,0.273,0,1,123,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,11.188,0,0.000,0.000,0.000,0.000,0.000
3025,1,1,0.025,0,0.000,0,0.000,0.001,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3026,2,1,0.100,1,10.308,1,10.308,0.096,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,10.308,0.000
3027,5,3,0.245,2,8.042,2,8.042,0.055,0,0,8,0,0,1,1,0,0,0,3,0,0,0,0,2,0,0.000,0.000,0.245,0,0.000,0.000,0.000,8.042,0.000
3028,4,4,67.059,0,0.000,0,0.000,1.702,0,1,38,0,1,1,1,0,1,0,3,0,0,0,0,0,0,28.788,0.000,38.271,0,0.000,0.000,0.000,0.000,0.000
3029,1,1,32.646,0,0.000,0,0.000,0.797,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,32.646,0,0.000,0.000,0.000,0.000,0.000
3030,5,5,26.488,0,0.000,0,0.000,0.814,0,1,39,0,0,1,1,0,2,0,3,0,0,0,0,0,0,24.730,0.000,1.757,0,0.000,0.000,0.000,0.000,0.000
3031,2,2,0.708,0,0.000,0,0.000,0.114,0,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.424,0.000,0.284,0,0.000,0.000,0.000,0.000,0.000
3032,1,1,0.010,0,0.000,0,0.000,0.000,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.010,0,0.000,0.000,0.000,0.000,0.000
3033,2,2,0.075,0,0.000,0,0.000,0.099,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.050,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3034,3,2,6.386,1,42.540,1,42.540,1.726,0,1,11,0,1,1,1,0,1,0,1,0,0,0,1,0,0,6.361,0.000,0.025,0,0.000,0.000,42.540,0.000,0.000
3035,3,2,4.123,1,25.680,1,25.680,0.301,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4.098,0.000,0.025,0,0.000,0.000,0.000,25.680,0.000
3036,1,1,0.005,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
3037,2,1,0.027,1,6.734,1,6.734,0.029,0,0,9,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.027,0,0.000,0.000,0.000,6.734,0.000
3038,2,2,0.062,0,0.000,0,0.000,0.099,0,1,15,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.031,0.000,0.031,0,0.000,0.000,0.000,0.000,0.000
3039,2,1,0.030,1,2.245,1,2.245,0.010,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.030,0,0.000,0.000,0.000,2.245,0.000
3040,4,2,0.050,2,6.687,2,6.687,0.033,0,1,11,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0.000,0.000,0.050,0,0.000,0.000,0.000,6.687,0.000
3041,1,1,0.044,0,0.000,0,0.000,0.001,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.044,0,0.000,0.000,0.000,0.000,0.000
3042,4,2,0.276,2,9.669,2,9.669,0.330,0,0,3,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0.251,0.000,0.025,0,0.000,4.856,0.000,4.813,0.000
3043,1,1,17.331,0,0.000,0,0.000,0.402,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,17.331,0,0.000,0.000,0.000,0.000,0.000
3044,4,3,35.932,1,18.647,1,18.647,1.013,0,0,5,0,0,1,1,0,1,0,2,0,0,0,0,1,0,35.707,0.000,0.225,0,0.000,0.000,0.000,18.647,0.000
3045,4,4,19.255,0,0.000,0,0.000,0.660,0,1,26,0,1,1,1,0,2,0,2,0,0,0,0,0,0,3.987,0.000,15.268,0,0.000,0.000,0.000,0.000,0.000
3046,1,1,0.004,0,0.000,0,0.000,0.000,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.004,0,0.000,0.000,0.000,0.000,0.000
3047,1,1,0.000,0,0.000,0,0.000,0.000,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3048,2,1,0.025,1,4.131,1,4.131,0.018,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.131,0.000
3049,2,1,0.025,1,10.574,1,10.574,0.259,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,10.574,0.000
3050,2,2,15.099,0,0.000,0,0.000,0.449,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,14.874,0.000,0.225,0,0.000,0.000,0.000,0.000,0.000
3051,2,2,2.515,0,0.000,0,0.000,0.156,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2.490,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3052,2,2,1.057,0,0.000,0,0.000,0.122,0,1,33,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.982,0.000,0.075,0,0.000,0.000,0.000,0.000,0.000
3053,1,1,0.000,0,0.000,0,0.000,0.000,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3054,2,2,2.034,0,0.000,0,0.000,0.145,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2.009,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3055,2,2,0.235,0,0.000,0,0.000,0.103,0,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.195,0.000,0.040,0,0.000,0.000,0.000,0.000,0.000
3056,1,1,0.430,0,0.000,0,0.000,0.010,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.430,0,0.000,0.000,0.000,0.000,0.000
3057,2,1,0.025,1,3.964,1,3.964,0.328,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,3.964,0.000
3058,11,10,94.810,1,28.662,1,28.662,2.763,0,1,15,0,0,1,1,0,4,0,6,0,0,0,0,1,0,3.169,0.000,91.641,0,0.000,0.000,0.000,28.662,0.000
3059,2,2,0.550,0,0.000,0,0.000,0.110,0,1,16,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.375,0.000,0.176,0,0.000,0.000,0.000,0.000,0.000
3060,2,2,0.015,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.000,0.015,0,0.000,0.000,0.000,0.000,0.000
3061,1,1,0.015,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.015,0,0.000,0.000,0.000,0.000,0.000
3062,2,1,0.025,1,0.618,1,0.618,0.006,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.618,0.000
3063,1,1,0.000,0,0.000,0,0.000,0.000,0,1,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3064,7,4,0.620,3,14.639,3,14.639,0.455,0,0,7,0,0,1,1,0,0,0,4,0,0,2,0,1,0,0.000,0.000,0.620,0,0.000,8.875,0.000,5.764,0.000
3065,3,3,2.300,0,0.000,0,0.000,0.151,0,1,44,0,1,1,1,0,1,0,2,0,0,0,0,0,0,2.275,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3066,2,2,0.026,0,0.000,0,0.000,0.098,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.001,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3067,2,1,0.193,1,59.592,1,59.592,0.541,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.000,0.000,0.193,0,0.000,0.000,59.592,0.000,0.000
3068,7,7,151.248,0,0.000,0,0.000,5.783,0,1,28,0,1,1,1,0,2,0,3,0,2,0,0,0,0,12.935,0.000,6.797,0,131.516,0.000,0.000,0.000,0.000
3069,1,1,11.050,0,0.000,0,0.000,0.256,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,11.050,0,0.000,0.000,0.000,0.000,0.000
3070,2,2,24.380,0,0.000,0,0.000,0.671,0,1,19,0,0,1,1,0,1,0,1,0,0,0,0,0,0,18.815,0.000,5.565,0,0.000,0.000,0.000,0.000,0.000
3071,1,1,0.265,0,0.000,0,0.000,0.006,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.265,0,0.000,0.000,0.000,0.000,0.000
3072,2,2,0.022,0,0.000,0,0.000,0.000,0,1,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.000,0.022,0,0.000,0.000,0.000,0.000,0.000
3073,1,1,0.005,0,0.000,0,0.000,0.000,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
3074,5,5,444.069,0,0.000,0,0.000,10.730,0,1,22,0,1,1,1,0,1,0,4,0,0,0,0,0,0,51.360,0.000,392.709,0,0.000,0.000,0.000,0.000,0.000
3075,3,1,0.025,2,21.956,2,21.956,0.275,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0.000,0.000,0.025,0,0.000,4.782,0.000,17.174,0.000
3076,1,1,0.670,0,0.000,0,0.000,0.016,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.670,0,0.000,0.000,0.000,0.000,0.000
3077,8,7,71.555,1,0.000,1,0.000,2.128,0,1,41,0,0,1,1,0,2,0,4,0,1,1,0,0,0,6.654,0.000,51.522,0,13.380,0.000,0.000,0.000,0.000
3078,1,1,0.195,0,0.000,0,0.000,0.005,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.195,0,0.000,0.000,0.000,0.000,0.000
3079,2,2,0.406,0,0.000,0,0.000,0.107,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.381,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3080,2,2,2.056,0,0.000,0,0.000,0.145,0,1,35,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2.031,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3081,2,1,0.095,1,5.415,1,5.415,0.025,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.095,0,0.000,0.000,0.000,5.415,0.000
3082,1,1,0.023,0,0.000,0,0.000,0.001,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.023,0,0.000,0.000,0.000,0.000,0.000
3083,2,2,0.048,0,0.000,0,0.000,0.098,0,1,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.023,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3084,1,1,0.005,0,0.000,0,0.000,0.000,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.005,0,0.000,0.000,0.000,0.000,0.000
3085,1,1,0.000,0,0.000,0,0.000,0.000,0,1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3086,7,7,64.493,0,0.000,0,0.000,2.333,0,1,23,0,1,1,1,0,3,0,3,0,1,0,0,0,0,20.984,0.000,9.813,0,33.696,0.000,0.000,0.000,0.000
3087,1,1,0.025,0,0.000,0,0.000,0.001,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3088,2,2,0.081,0,0.000,0,0.000,0.099,0,0,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.056,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3089,2,2,0.790,0,0.000,0,0.000,0.116,0,1,19,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.765,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3090,2,1,0.361,1,10.021,1,10.021,0.434,0,0,7,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.361,0,0.000,10.021,0.000,0.000,0.000
3091,1,1,0.234,0,0.000,0,0.000,0.006,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.234,0,0.000,0.000,0.000,0.000,0.000
3092,2,1,0.200,1,2.538,1,2.538,0.015,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.000,0.000,0.200,0,0.000,0.000,0.000,2.538,0.000
3093,3,2,0.194,1,26.319,1,26.319,0.212,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.169,0.000,0.025,0,0.000,0.000,0.000,26.319,0.000
3094,1,1,0.000,0,0.000,0,0.000,0.000,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3095,2,1,0.025,1,18.160,1,18.160,1.501,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,18.160,0.000
3096,2,2,0.027,0,0.000,0,0.000,0.098,0,1,16,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3097,2,1,0.025,1,17.066,1,17.066,0.072,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,17.066,0.000
3098,4,4,0.610,0,0.000,0,0.000,0.209,0,0,4,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0.518,0.000,0.092,0,0.000,0.000,0.000,0.000,0.000
3099,4,4,10.229,0,0.000,0,0.000,0.440,0,0,7,0,0,1,1,0,2,0,2,0,0,0,0,0,0,3.531,0.000,6.698,0,0.000,0.000,0.000,0.000,0.000
3100,2,2,9.743,0,0.000,0,0.000,0.324,0,1,40,0,0,1,1,0,1,0,1,0,0,0,0,0,0,9.717,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3101,2,2,0.339,0,0.000,0,0.000,0.105,0,1,20,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.314,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3102,3,2,0.040,1,0.870,1,0.870,0.004,0,0,4,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0.000,0.000,0.040,0,0.000,0.000,0.000,0.870,0.000
3103,1,1,0.037,0,0.000,0,0.000,0.001,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.037,0,0.000,0.000,0.000,0.000,0.000
3104,2,2,1.612,0,0.000,0,0.000,0.135,0,1,47,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.587,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3105,2,2,0.885,0,0.000,0,0.000,0.118,0,1,24,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.860,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3106,1,1,0.166,0,0.000,0,0.000,0.004,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.166,0,0.000,0.000,0.000,0.000,0.000
3107,2,2,3.067,0,0.000,0,0.000,0.172,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0.273,0.000,2.794,0,0.000,0.000,0.000,0.000,0.000
3108,2,2,0.726,0,0.000,0,0.000,0.114,0,0,6,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.700,0.000,0.026,0,0.000,0.000,0.000,0.000,0.000
3109,5,3,0.415,2,25.947,2,25.947,0.119,0,0,6,0,0,1,1,0,0,0,3,0,0,0,0,2,0,0.000,0.000,0.415,0,0.000,0.000,0.000,25.947,0.000
3110,3,2,1.678,1,18.531,1,18.531,0.215,0,1,21,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.950,0.000,0.728,0,0.000,0.000,0.000,18.531,0.000
3111,2,1,0.025,1,11.055,1,11.055,0.047,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,11.055,0.000
3112,2,1,0.025,1,24.146,1,24.146,0.102,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,24.146,0.000
3113,2,2,0.165,0,0.000,0,0.000,0.101,0,1,39,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0.140,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3114,3,2,0.075,1,0.000,1,0.000,0.099,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.050,0.000,0.025,0,0.000,0.000,0.000,0.000,0.000
3115,2,1,0.025,1,4.260,1,4.260,0.019,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,4.260,0.000
3116,2,1,0.025,1,3.725,1,3.725,0.159,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.000,0.000,0.025,0,0.000,3.725,0.000,0.000,0.000
3117,1,1,0.000,0,0.000,0,0.000,0.000,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3118,2,2,7.853,0,0.000,0,0.000,0.282,0,1,11,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6.295,0.000,1.559,0,0.000,0.000,0.000,0.000,0.000
3119,2,1,0.100,1,4.358,1,4.358,0.021,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.100,0,0.000,0.000,0.000,4.358,0.000
3120,3,2,22.780,1,65.510,1,65.510,0.926,0,0,8,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.278,0.000,20.502,0,0.000,0.000,0.000,65.510,0.000
3121,2,1,0.025,1,18.919,1,18.919,0.080,0,0,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.025,0,0.000,0.000,0.000,18.919,0.000
3122,1,1,0.000,0,0.000,0,0.000,0.000,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000
3123,1,1,0.001,0,0.000,0,0.000,0.000,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.001,0,0.000,0.000,0.000,0.000,0.000
3124,5,3,0.108,2,39.808,2,39.808,0.252,0,0,8,0,0,1,1,0,0,0,3,0,0,0,0,2,0,0.000,0.000,0.108,0,0.000,0.000,0.000,39.808,0.000
3125,4,2,0.125,2,13.858,2,13.858,0.061,0,0,5,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0.000,0.000,0.125,0,0.000,0.000,0.000,13.858,0.000
3126,3,2,1.173,1,3.714,1,3.714,0.220,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.457,0.000,0.716,0,0.000,0.000,0.000,3.714,0.000
